agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_51,5,Only House Elevation,3,Do nothing,"Despite the lack of a recent flood and the elevated position of my home, I still perceive a moderate threat of future flooding events, particularly given the increasing number of elevated homes in the neighborhood.","I believe I can manage the risk through careful observation and, if necessary, limited preventative measures, though I’m not entirely convinced of their effectiveness.",Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.32,0.49,True,False,False,False
Agent_52,5,Do Nothing,4,Do nothing,"Despite the past flood event and my neighbors’ lack of relocation, I still perceive a potential threat from future flooding, though it feels somewhat distant.","I believe I can mitigate the risk through preventative measures, but my skepticism about the insurance company and neighbors’ judgment hinders my confidence.","Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.",0.3,0.45,False,False,False,False
Agent_53,5,Do Nothing,4,Do nothing,"Despite the recalled flood event and my neighbors’ actions, the lack of a current flood risk combined with the absence of relocation amongst my neighbors significantly reduces my perceived threat level.","I believe I can manage the potential risk with careful observation and a measured approach, though my skepticism prevents a drastic response.","Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.2,0.46,False,False,False,False
Agent_54,5,Only House Elevation,3,Do nothing,"Despite the absence of a flood this year, I still perceive a moderate threat of future flooding given my neighborhood’s history and the increasing number of elevated homes.","I believe my current elevation provides sufficient protection, and I'm skeptical of the need for further proactive measures.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.34,0.51,True,False,False,False
Agent_55,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and the skepticism surrounding my neighbors’ actions, I still perceive a significant threat from future flooding, particularly given the increasing number of elevated homes in the area.","I believe my current approach of doing nothing, while seemingly simple, is ultimately inadequate in addressing the potential long-term risks associated with flooding.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.43,0.39,False,False,False,False
Agent_56,5,Do Nothing,4,Do nothing,"Despite recent stability, a lingering concern about future flood events and the city's history warrants careful consideration.","I believe I can cautiously assess the situation and take measured steps to mitigate potential risks, leaning on my neighbors’ advice.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.18,0.55,False,False,False,False
Agent_57,5,Only House Elevation,3,Do nothing,"Despite the recalled information and neighbor's actions, I still feel a moderate level of threat from potential flooding given my location and the history of the area.","I believe my current elevated home provides adequate protection, leading me to underestimate my vulnerability to future flooding.",Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.35,0.47,True,False,False,False
Agent_58,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and neighbors’ actions, I still feel a moderate level of threat from future flooding events given my low elevation and the increasing prevalence of elevated homes in the area.","I believe my current efforts are insufficient to adequately address the potential for future flooding, leading to a feeling of unease.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.34,0.42,False,False,False,False
Agent_59,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, I still feel a moderate level of threat from potential future flooding given the rising number of elevated homes in the area.",I believe my current efforts are insufficient to adequately protect my home and community.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.34,0.37,False,False,False,False
Agent_60,5,Only House Elevation,3,Do nothing,"Despite the recent lack of flooding and neighbor stability, a lingering concern about potential future damage, compounded by doubts about the insurance process, makes me feel moderately threatened.","I believe my current elevated position offers sufficient protection, leading me to underestimate the need for proactive measures.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.36,0.37,True,False,False,False
Agent_61,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and the neighbors' lack of relocation, I still feel a moderate level of threat from future flooding, fueled by the reported difficulties with insurance claims and the overall vulnerability of the area.","I believe my current efforts are inadequate and that proactive steps are necessary to address the persistent risk, though I am unsure of their ultimate effectiveness.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.39,0.47,False,False,False,False
Agent_62,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and the absence of neighbor relocations, the recollection of insurance claim delays and the knowledge that my home is at risk fuels a persistent, low-level anxiety regarding potential future flooding.","I believe my current efforts to rely on neighbors’ observations and avoid insurance claims provide a sufficient, though imperfect, defense against the possibility of flooding.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.14,0.54,False,False,False,False
Agent_63,5,Only House Elevation,3,Do nothing,"Despite the absence of a flood this year and the elevated position of my home, I still perceive a moderate threat of future flooding given the increasing trend of elevated homes in the neighborhood.","I believe my current situation, combined with my neighborhood’s evolving preparation, allows me to cautiously proceed without immediate action.",Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.24,0.44,True,False,False,False
Agent_64,5,Only Flood Insurance,1,Buy flood insurance,"Despite recent reports of elevation and the lack of a flood this year, the recalled information about previous floods and the lack of flood insurance create a significant, lingering threat perception.","I believe I can mitigate the risk through careful observation and potentially a modest investment, but a permanent solution is lacking.",Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.56,0.55,False,True,False,False
Agent_65,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, I still perceive a significant threat from future flooding given the rising number of elevated homes and the historical flood risk in our area.",I believe my current approach of monitoring the situation is ineffective and I need to take a more proactive stance to safeguard my property.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.38,0.42,False,False,False,False
Agent_66,5,Only House Elevation,3,Do nothing,"Despite the past lack of flooding and my elevated home, the possibility of future damage and the doubts surrounding my insurance company remain a significant threat.","I believe my current elevated position offers a reasonable degree of protection, but I’m not entirely confident in my insurance coverage and my neighbors’ assessments.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.23,0.35,True,False,False,False
Agent_67,5,Only House Elevation,3,Do nothing,"Despite the absence of a flood this year and the rising trend of elevated homes amongst my neighbors, I still perceive a moderate risk of future flooding given my location and the increasing vulnerability of the area.","I believe I can effectively manage the risk through a combination of observation and cautious preparedness, though a permanent solution like relocation remains appealing.",Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.22,0.54,True,False,False,False
Agent_68,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, I still feel a significant level of threat from future flooding given my location and the rising number of elevated homes in the neighborhood.",I believe my efforts to mitigate the risk are likely to be somewhat ineffective due to my ingrained skepticism and the complexity of flood risk.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.14,0.44,False,False,False,False
Agent_69,5,Only Flood Insurance,1,Buy flood insurance,"Despite the lack of a flood this year, the persistent risk of future flooding, coupled with my neighbors’ increasing elevation, makes me feel moderately threatened.",I believe I can manage the risk with a combination of cautious observation and a relatively low-cost intervention.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.3,0.53,False,True,False,False
Agent_70,5,Only House Elevation,3,Do nothing,"Despite the past event and my neighborhood’s resilience, the possibility of future flood damage remains a concerning factor, especially given the neighbors’ actions.","I believe my current elevated position offers significant protection, but I’m hesitant to rely solely on this and recognize the potential for future, unforeseen events.","Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.3,0.47,True,False,False,False
Agent_71,5,Only House Elevation,2,Elevate the house,"Despite the lack of a flood this year, I still feel a moderate level of threat due to the rising number of elevated homes and the persistent risk of future flooding in our area.","I believe my current coping strategies are inadequate, and I need a more robust solution to safeguard my property.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.31,0.41,True,False,False,False
Agent_72,5,Only House Elevation,3,Do nothing,"Despite the absence of a flood this year, I still perceive a significant threat from future flooding events given my elevated home and the observed trend of increased elevation amongst my neighbors.","I believe my current elevated position offers substantial protection, and I'm skeptical of proactive measures given my distrust of the insurance company and neighbor opinions.",Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.09,0.43,True,False,False,False
Agent_73,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, my lingering doubts about future risks and the observed trend of elevation amongst neighbors suggest a moderate level of threat remains.",I feel somewhat overwhelmed by the options and uncertain about the long-term effectiveness of any single action given my skepticism and the evolving situation.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.25,0.44,False,False,False,False
Agent_74,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, my lingering doubts about the neighborhood’s flood risk and the potential for future events create a persistent sense of unease regarding the safety of my home.",I feel somewhat helpless and lacking the confidence to effectively manage the risk given my skepticism and the perceived high cost of preventative measures.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.25,0.41,False,False,False,False
Agent_75,5,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite the past stability and my elevated home, the recent recollection of neighbors elevating their homes and the lack of absolute certainty regarding future floods create a lingering sense of vulnerability.","I believe I can manage the risk through cautious observation and potentially, limited insurance coverage, but a permanent solution remains elusive.",Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.47,0.52,True,True,False,False
Agent_76,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, I still feel a moderate level of threat from future flooding given the rising trend of elevated homes and the documented history of flooding in this area.",I believe my ability to adequately protect myself is limited due to my skepticism and the perceived high costs and inconvenience of proactive measures.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.2,0.49,False,False,False,False
Agent_77,5,Only House Elevation,3,Do nothing,"Despite the recent lack of flooding and the elevated position of my home, I still perceive a moderate risk of future flood events and their potential consequences.","I believe my current protective measures, combined with limited action, provide a reasonable level of security, though I recognize the potential for increased risk over time.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.43,0.43,True,False,False,False
Agent_78,5,Do Nothing,4,Do nothing,"Despite the recent lack of flooding and the increasing number of elevated homes, I still feel a moderate level of threat from future flood events given my location and the evolving risk in the neighborhood.","I believe I can adequately address the risk through a combination of careful observation and, ultimately, a proactive measure.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.36,0.54,False,False,False,False
Agent_79,5,Only House Elevation,3,Do nothing,"Despite the absence of a flood this year and the elevated position of my home, I still perceive a moderate threat of future flooding given the increasing number of elevated homes in the neighborhood.","I believe my current situation, with an elevated home and lack of relocation, offers a reasonable level of protection, although I recognize the need for continued vigilance.",Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.39,0.49,True,False,False,False
Agent_80,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and the neighbors’ seemingly complacent attitude, I still perceive a significant threat from future flooding, particularly given my low elevation.","I believe I can mitigate the risk, but the process feels overly complicated and potentially expensive, leading to doubts about the effectiveness of my efforts.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.26,0.46,False,False,False,False
Agent_81,5,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite my elevated home and past stability, I still perceive a moderate threat of flooding due to the city's history and the potential for unforeseen events.","I believe my current protective measures, combined with a cautious approach, are reasonably effective, but I’m hesitant to fully commit without greater certainty.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.5,0.53,True,True,False,False
Agent_82,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, I still feel a moderate level of threat due to my neighborhood’s increasing elevation and the potential for future events.",I believe my current coping strategies are insufficient given the evolving risks in my community.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.18,0.53,False,False,False,False
Agent_83,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, I still perceive a significant threat from future flooding events given my location and the increasing number of elevated homes in the neighborhood.",I believe my current coping strategies are inadequate considering the persistent risk and the shifting neighborhood landscape.,Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.45,0.46,False,False,False,False
Agent_84,5,Do Nothing,4,Do nothing,"I feel moderately threatened by the possibility of future flooding, particularly given the increasing number of elevated homes in the neighborhood.","I believe I can manage the risks through careful observation and a cautious approach, though I’m hesitant to make drastic changes.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.48,0.37,False,False,False,False
Agent_85,5,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite the history of no flooding and my elevated home, I still perceive a moderate threat of future flooding given the neighborhood's increasing elevation and the apparent lack of widespread relocation, suggesting a potential increase in risk.","I believe I can manage the risks through observation and maintaining my current protective measures, but a more proactive approach is warranted.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.26,0.48,True,True,False,False
Agent_86,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and the memories of neighbors elevating, the recalled information about previous floods and the inherent risk of living in a low-lying area creates a persistent, underlying threat of future flooding.","I feel somewhat overwhelmed by the options and uncertain about the long-term risks, leading to a cautious approach.",Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.36,0.45,False,False,False,False
Agent_87,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, the memory of potential insurance claim delays and the observed elevation of neighbors creates a lingering sense of vulnerability regarding future flood risks.","I believe my current inaction, while seemingly simple, is a deeply flawed strategy given the unsettling reminders of potential disaster and my neighbors’ actions.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.16,0.53,False,False,False,False
Agent_88,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and my neighbors’ stability, a lingering concern about potential future flood damage and the reported insurance claim delays creates a moderate sense of threat.",I believe my current coping strategies – relying on observation and avoiding proactive measures – are insufficient to adequately address the ongoing risk.,Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.31,0.46,False,False,False,False
Agent_89,5,Do Nothing,4,Do nothing,"Despite recent news reports and neighbor actions, I still feel a moderate level of concern about future flood risks, particularly given my lack of preventative measures.",I believe my current strategies are insufficient to adequately address the potential threat of flooding.,Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.25,0.49,False,False,False,False
Agent_90,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, I still feel a moderate level of threat from future flooding given the rising number of elevated homes and the historical susceptibility of my neighborhood.","I believe my current coping strategies are insufficient to adequately address the ongoing risk of flooding, and I lack the confidence to effectively mitigate the problem alone.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.27,0.42,False,False,False,False
Agent_91,5,Do Nothing,4,Do nothing,I feel a moderate level of concern regarding the potential for future flooding given the recent elevation trend and the unsettling recollection of previous floods.,I believe my ability to effectively mitigate the risk is hampered by skepticism and a lack of confidence in both the insurance company and my neighbors' decisions.,Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.46,0.47,False,False,False,False
Agent_92,5,Only House Elevation,3,Do nothing,"Despite the historical event and my elevated home, I still feel a moderate level of threat from future flooding, particularly given the increasing number of neighbors with elevated homes.","I believe I can manage the risks through careful observation and potentially modest preventative measures, but a permanent solution seems unlikely.","Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.",0.34,0.44,True,False,False,False
Agent_93,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year, I still feel a moderate level of threat due to the rising number of elevated homes in the neighborhood and the possibility of future flooding events.","I believe I can manage the risks with a cautious approach, but I'm hesitant to invest significantly without more concrete evidence of a serious threat.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.47,0.35,False,False,False,False
Agent_94,5,Only House Elevation,3,Do nothing,"Despite recent good luck and the elevated position of my home, I still perceive a moderate threat from future flooding given the existing neighborhood trend.","I believe my current elevated position provides sufficient protection, and I’m not entirely convinced the risk warrants significant action.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.35,0.35,True,False,False,False
Agent_95,5,Do Nothing,4,Do nothing,"I feel a moderate level of threat from future flooding, primarily due to the memory of elevated homes and the lack of a definitive flood risk assessment for my area.","I believe my coping abilities are limited by my skepticism and the uncertainty surrounding the flood risk, leading to a hesitant approach.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.36,0.45,False,False,False,False
Agent_96,5,Only House Elevation,3,Do nothing,"Despite the past lack of flooding and my elevated home, I still perceive a moderate threat of future flooding given the neighborhood’s evolving situation and the uncertainty surrounding the insurance company.","I believe my current situation offers reasonable protection, leading me to underestimate the need for proactive measures.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.41,0.5,True,False,False,False
Agent_97,5,Only House Elevation,3,Do nothing,"I feel moderately threatened by the possibility of future flooding, given my elevated home and the rising trend of neighbors elevating their properties.","I believe my current situation, with an elevated home and a history of no flooding, suggests I can effectively manage the risk for now.",Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.32,0.47,True,False,False,False
Agent_98,5,Do Nothing,4,Do nothing,"Despite recent news reports suggesting increased flood risk, my past experiences and the lack of immediate evidence suggest the threat remains moderate, prompting cautious concern.",I feel ill-equipped to effectively manage the potential flood risk given my skepticism and the apparent lack of urgency among my neighbors.,Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.33,0.47,False,False,False,False
Agent_99,5,Only House Elevation,3,Do nothing,"Despite recent reports and my neighbors’ increasing investment in elevation, I still perceive a moderate threat of future flooding given the observed trend and my own vulnerability.","I believe I can manage the risk through a combination of observation and cautious action, although my confidence is tempered by doubts about the insurance company.",Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 5: No flood occurred this year. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.26,0.55,True,False,False,False
Agent_100,5,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and the neighbors' seemingly relaxed approach, I still feel a low-level anxiety about the potential for future flooding, given the rising number of elevated homes and my own vulnerability.","I believe I can manage the risk through careful observation and a conservative approach, though I am hesitant to invest heavily without more definitive evidence of danger.",Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated.,0.35,0.42,False,False,False,False
Agent_1,6,Do Nothing,4,Do nothing,"Despite the lack of a flood this year and my neighbors’ continued inaction, I still feel a moderate level of threat from potential future flooding given the rising percentage of elevated homes and my own vulnerability.","I believe I can manage the risk through cautious observation and a measured response, though my skepticism hinders immediate decisive action.",Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 36% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.36,0.44,False,False,False,False
Agent_2,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite the lack of recent flooding and the protective elevation of my home, I still perceive a moderate threat of future flood damage given the rising percentage of elevated homes in the neighborhood.","I believe I can manage the risk through careful observation and a cautious approach, but a more proactive solution is warranted.",Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 35% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.28,0.51,True,True,False,False
Agent_3,6,Only House Elevation,3,Do nothing,"Despite recent observations, the lingering possibility of flooding, combined with my elevated home, still creates a moderate level of threat.","I believe my current defensive position offers sufficient protection, making proactive measures seem unnecessary at this time.",Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 35% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.21,0.45,True,False,False,False
