agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_23,6,Only House Elevation,3,Do nothing,"I feel only a low threat because my home is elevated, my neighbors are all elevated, and no flood occurred this year.","I feel confident that my current elevation protects me and that doing nothing requires no additional effort or cost, so I can afford to take no action.",Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.14,0.63,True,False,False,False
Agent_24,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel somewhat threatened by the potential of a severe flood, but my elevated home lowers my risk.",I feel capable of purchasing flood insurance to provide financial protection without major effort.,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.42,0.68,True,True,False,False
Agent_25,6,Only House Elevation,3,Do nothing,I feel the flood risk is low because my home is already elevated and no floods have occurred recently.,I believe I can comfortably avoid extra costs by keeping my current situation.,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.21,0.73,True,False,False,False
Agent_26,6,Only House Elevation,4,Unknown,"I feel somewhat threatened by the possibility of flooding, given the high potential damage but low likelihood due to my elevated house and neighbors' protection. Coping Appraisal: I believe I can manage the situation by buying flood insurance, which is affordable and provides financial backup, even if it doesn't prevent physical damage. Final Decision: 1",,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.27,0.73,True,False,False,False
Agent_27,6,Only House Elevation,3,Do nothing,"I feel moderately threatened by potential future floods, but my elevated home and neighbors’ similar precautions reduce my sense of vulnerability.","I believe I can manage the situation by choosing the low-cost option of doing nothing, given my confidence in the elevation and lack of immediate flood evidence.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.17,0.64,True,False,False,False
Agent_28,6,Only House Elevation,3,Do nothing,I feel relatively low threat from flooding because my home is already elevated and all my neighbors are also elevated with no recent floods.,"I believe I can effectively manage the remaining risk by staying in my home and not buying insurance, as the added cost and distrust of insurers outweigh the small benefit.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.03,0.74,True,False,False,False
Agent_29,6,Only House Elevation,3,Do nothing,"I feel moderately threatened by potential future floods, but my elevated home and neighbors’ choices give me some reassurance.","I believe I can cope effectively by maintaining my current flood insurance and relying on my elevated house, so no immediate action is needed.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.28,0.58,True,False,False,False
Agent_30,6,Only House Elevation,3,Do nothing,"I feel the risk of flooding is low but still present, especially given the occasional heavy rains.","I believe I could buy insurance or relocate, but I have little incentive to act right now.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.32,0.7,True,False,False,False
Agent_31,6,Only House Elevation,3,Do nothing,"I feel only moderately threatened by future floods because my home is elevated and neighbors have similar defenses, despite news reports of increasing risk.","I doubt that buying insurance or moving would significantly reduce my risk or cost me too much, so I feel doing nothing this year is the easiest choice.",Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.0,0.63,True,False,False,False
Agent_32,6,Only House Elevation,3,Do nothing,I feel the flood threat is low because my house is already elevated and neighbors have adopted the same protective strategy.,I am confident that continuing my current insurance plan and taking no additional action this year will keep me adequately protected without undue cost.,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.26,0.64,True,False,False,False
Agent_33,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the potential for future flooding, but my elevated home and neighbors' upgrades reduce my concern.","I believe I can manage the risk by maintaining insurance and relying on my elevated home, so I feel confident in my coping ability.","Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.",0.51,0.61,True,True,False,False
Agent_34,6,Only House Elevation,3,Do nothing,"I feel moderately threatened by potential future flooding despite my home’s elevation, because flood patterns are becoming more frequent and severe.",I feel I have limited ability to mitigate risk effectively; buying insurance seems unreliable and relocating is costly and undesirable.,Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.02,0.68,True,False,False,False
Agent_35,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Although my elevated home and neighbors’ similar precautions reduce current risk, the severe financial loss a future flood could cause still feels serious.","I feel confident that buying flood insurance is a practical and affordable way to protect myself, so I can handle the risk without leaving my community.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.22,0.58,True,True,False,False
Agent_36,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel a moderate threat from flooding because my house’s elevation and the community’s similar protection reduce damage, yet a severe flood event still remains a possible danger.","I believe I can effectively manage the remaining risk by renewing insurance and staying vigilant, but I have some doubts about the insurer’s reliability.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.31,0.73,True,True,False,False
Agent_37,6,Only House Elevation,4,Unknown,"I feel somewhat at risk because a flood could still occur, but my elevation and neighbors' similar defenses reduce the threat. Coping Appraisal: I believe buying or renewing flood insurance is effective, I can easily arrange it, and the cost is low relative to the potential damage. Final Decision: 1",,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.4,0.6,True,False,False,False
Agent_38,6,Only House Elevation,3,Do nothing,"I feel that flooding could have serious consequences, but my elevated home and the community’s elevation significantly lower my risk.","I believe I can rely on my house’s elevation and am able to purchase insurance if needed, yet doubts about claim delays make me uncertain.",Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.43,0.56,True,False,False,False
Agent_39,6,Only House Elevation,3,Do nothing,"I feel moderately threatened by the possibility of future flooding, but my elevated home and neighbors' actions reduce my sense of immediate danger.","I believe I can handle any future flood risk with minimal action, relying on my home's elevation and the community's protective measures.",Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.47,0.72,True,False,False,False
Agent_40,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by potential financial loss from a future flood, though my elevated home reduces physical damage risk.","I believe I can manage the risk by maintaining elevation and purchasing insurance, and I have confidence in my ability to act.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.31,0.58,True,True,False,False
Agent_41,6,Only House Elevation,4,Unknown,"I feel moderately threatened by potential future flooding despite my elevated home, especially without insurance. Coping Appraisal: I believe I could buy insurance or relocate, but trust in insurance is low and moving feels daunting, so I think doing nothing is easiest. Final Decision: 3",,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.03,0.58,True,False,False,False
Agent_42,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by potential future flood risks, but my elevated home and existing insurance mitigate most concerns.","I believe I can adequately manage future flood risks through my current elevation and insurance, so additional drastic measures are unnecessary.",Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.56,0.68,True,True,False,False
Agent_43,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel relatively low threat from flooding because my elevated home and neighbors’ elevation protect me, though I still recognize that severe floods can cause significant damage.","I am confident that maintaining my flood insurance and relying on the existing elevation keeps me protected, and the cost of insurance is manageable compared to the potential damage.","Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.",0.33,0.62,True,True,False,False
Agent_44,6,Only House Elevation,4,Unknown,"I feel moderately threatened by the lingering possibility of flooding despite my elevated home. Coping Appraisal: I think I can manage my risk by staying in place, but uncertainty about insurance makes me hesitant. Final Decision: 3",,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.31,0.59,True,False,False,False
Agent_45,6,Only House Elevation,3,Do nothing,"I feel my home is largely protected by elevation, so the flood threat feels low despite its severe potential consequences.","I believe I can manage my risk by doing nothing, since the elevation and neighbors' actions reduce vulnerability, and buying insurance feels uncertain and costly.",Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.42,0.56,True,False,False,False
Agent_46,6,Only House Elevation,3,Do nothing,"I feel a low threat because my house is elevated and neighbors also elevated, so flood risk is unlikely but not impossible.","I feel confident that my elevated home and current insurance give me enough protection and the cost of renewing is low, so I can manage without major effort.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.39,0.65,True,False,False,False
Agent_47,6,Only House Elevation,3,Do nothing,"I feel threatened by the possibility of future flooding, but my elevated home and neighbors' similar safety make the risk seem low.","I believe I can cope by doing nothing because buying insurance is costly and relocation is impractical, and my elevated home gives me confidence in physical protection.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.06,0.68,True,False,False,False
Agent_48,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel moderately threatened by a possible flood but my home’s elevation and neighbors’ actions reduce the risk considerably.,I am confident that maintaining my flood insurance and staying in my community is a manageable and effective strategy.,Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.47,0.67,True,True,False,False
Agent_49,6,Only House Elevation,3,Do nothing,"I feel my risk of flooding is low because my house is elevated and neighbors have done the same, so the threat feels minimal.","I feel confident that my elevated home and the community's protection allow me to do nothing this year, though I would consider insurance if a future flood threat arises.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.2,0.65,True,False,False,False
Agent_50,6,Only House Elevation,3,Do nothing,"I feel a modest threat because flooding could still happen, but the risk is low given my house is elevated and no flood has occurred yet.","I feel I can cope by keeping my insurance or doing nothing this year, but relocating would be too costly and emotionally difficult.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.3,0.58,True,False,False,False
Agent_51,6,Only House Elevation,3,Do nothing,"I feel the remaining flood risk is low because my house is elevated and neighbors remain, but I still recognize the possibility of future flooding.",I am confident I can handle any future flooding by maintaining my existing insurance and staying in my community.,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.27,0.68,True,False,False,False
Agent_52,6,Only House Elevation,3,Do nothing,"I feel that my elevated home keeps flood risk at a low level, so the threat is minimal.","I believe buying insurance or relocating is unnecessary given my low risk and the neighbors' confidence, so doing nothing seems adequate.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.29,0.64,True,False,False,False
Agent_53,6,Only House Elevation,3,Do nothing,"I feel a moderate threat because flooding could be devastating, but my elevated home and neighbors’ precautions lower my personal risk.","I believe I could buy insurance or relocate, but doubts about the insurer and high relocation cost make me lean toward doing nothing.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.19,0.65,True,False,False,False
Agent_54,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened because a flood could still damage my property despite the elevation, and the financial consequences would be significant.","I believe I can easily purchase additional insurance or relocate if needed, and insurance offers some financial protection, so I feel confident in my options.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.38,0.7,True,True,False,False
Agent_55,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel that the rising reports of flood frequency make the potential for serious damage a real concern, even though my house’s elevation reduces the physical threat.","I believe that maintaining my flood insurance, supported by my confidence in the insurer and my neighbors’ experience, gives me a strong, manageable way to handle the risk.",Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.61,0.58,True,True,False,False
Agent_56,6,Only House Elevation,3,Do nothing,I feel a low level of threat from flooding because my house is elevated and no flood has occurred recently.,I am confident I can cope with any flood risk by keeping my current insurance and relying on my elevated home.,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.21,0.74,True,False,False,False
Agent_57,6,Only House Elevation,4,Unknown,"I feel somewhat concerned about potential flooding, but my elevated home and neighbors' safety lower my sense of vulnerability. Coping Appraisal: I believe I can afford and obtain flood insurance, and it would reduce my financial risk even if it doesn't prevent physical damage. Final Decision: 1",,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.27,0.66,True,False,False,False
Agent_58,6,Only House Elevation,3,Do nothing,"I feel a moderate threat from potential flooding, but my elevated home and neighbors’ experience reduce it significantly.",I feel confident that I can manage any future risk with my current insurance and the low likelihood of flooding.,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.37,0.61,True,False,False,False
Agent_59,6,Only House Elevation,3,Do nothing,"The potential impact of flooding feels moderate to high, but my home’s elevation and existing insurance reduce the overall threat.","I feel confident that my current measures are sufficient to manage any future flood risk, so I believe I can cope well without additional action.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.52,0.56,True,False,False,False
Agent_60,6,Only House Elevation,3,Do nothing,"I feel a moderate threat from potential future flooding, though my elevated house and the fact that none of my neighbors have relocated reduce the risk.","I trust my neighbors' decisions, my home’s elevation, and feel confident that staying in place with no action now requires no effort.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.39,0.56,True,False,False,False
Agent_61,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of future floods despite my home being elevated, as a severe flood could still damage the property or cause loss of valuables.","I feel confident that purchasing flood insurance is a manageable and effective way to mitigate financial loss, and I believe I can afford it and trust neighbors' judgment.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.47,0.66,True,True,False,False
Agent_62,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened by the possibility of a flood, though my elevated home reduces the likelihood.","I believe I can easily purchase flood insurance to provide financial protection, and I am confident in doing so.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.36,0.73,True,True,False,False
Agent_63,6,Only House Elevation,3,Do nothing,I feel my house is largely protected but still exposed to a low chance of rare flooding.,"I believe I can rely on my elevated home and community support, and buying insurance adds uncertain cost with limited physical protection.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.27,0.63,True,False,False,False
Agent_64,6,Only House Elevation,3,Do nothing,I feel moderately threatened because my elevated house reduces physical damage but the possibility of a future flood still exists.,"I feel I can effectively cope by relying on my insurance and neighbors’ vigilance, although my doubts about the insurer and the high cost of relocation reduce my confidence in taking stronger action.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.36,0.74,True,False,False,False
Agent_65,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel moderately threatened because floods could cause severe damage, but my elevated home and neighbors' experience lower my perceived likelihood.","I believe I can effectively buy flood insurance, which offers financial safety, and I trust my ability to do so.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.48,0.61,True,True,False,False
Agent_66,6,Only House Elevation,4,Unknown,"I feel moderately threatened by the possibility of future floods, but my elevated home gives me some confidence. Coping Appraisal: I think I can cope by doing nothing for now, as buying insurance is costly and moving away is undesirable. Final Decision: 3",,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.1,0.54,True,False,False,False
Agent_67,6,Only House Elevation,3,Do nothing,"I feel that although flooding remains a serious risk, my elevated home and the community's protective actions have significantly lowered my perceived danger.","I consider buying insurance to be a manageable and low‑cost option that offers partial financial safety, but I am uncertain about its effectiveness and the high cost of relocating, so I lean toward maintaining my current situation.",Year 5: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.32,0.73,True,False,False,False
Agent_68,6,Only House Elevation,3,Do nothing,"I feel somewhat threatened by potential future flooding, but my home’s elevation and neighbors’ precautions make the risk feel low.","I believe I can take action, but buying insurance offers limited benefit due to trust issues, relocating is too costly, so doing nothing seems most viable.",Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.16,0.63,True,False,False,False
Agent_69,6,Only House Elevation,3,Do nothing,"I feel somewhat threatened by the possibility of future flooding, but my elevated house and neighbors’ experience reduce my sense of risk.","I believe I can maintain my elevated home and rely on neighbors’ judgment, but I am uncertain about the insurance company and have no current plan to reduce risk further.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.37,0.72,True,False,False,False
Agent_70,6,Only House Elevation,3,Do nothing,"I feel only a low threat from flooding because my house is elevated, all my neighbors are elevated, and no flood has occurred this year.","I believe I can manage any potential risk with no action, trusting my neighbors' experience and my elevated home, and I am reluctant to invest in insurance or relocation given the low perceived threat.",Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.2,0.66,True,False,False,False
Agent_71,6,Only House Elevation,4,Unknown,I feel only a low level of threat because my elevated home has protected us and neighbors have not flooded. Coping Appraisal: I believe I can manage the risk by staying in my well-protected home without additional steps. Final Decision: 3,,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.29,0.6,True,False,False,False
Agent_72,6,Only House Elevation,3,Do nothing,"I feel only a moderate threat from future flooding because my home is elevated, neighbors have similar protection, and no flood has occurred yet.","I believe I can cope by doing nothing and keeping my current insurance, as the financial and emotional costs of action are high and the perceived benefit of staying is strong.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.23,0.62,True,False,False,False
Agent_73,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I feel somewhat threatened by the possibility of future flooding, though my elevated home reduces my vulnerability.","I feel confident that buying flood insurance can provide partial protection and is within my means, while relocating would be too costly and unnecessary given current safety.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.25,0.63,True,True,False,False
Agent_74,6,Only House Elevation,4,Unknown,I feel low threat because my home is elevated and none of my neighbors have experienced flooding. Coping Appraisal: I believe I can manage the situation by maintaining my elevated home and avoiding costly actions. Final Decision: 3,,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.13,0.6,True,False,False,False
Agent_75,6,Only House Elevation,3,Do nothing,"I feel the threat of flooding is low because my house is elevated and neighbors are protected, but I still worry about possible future incidents.","I can easily purchase insurance or move if I choose, but the current lack of immediate flood events and my confidence in my home’s protection make me comfortable postponing any action.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.46,0.71,True,False,False,False
Agent_76,6,Only House Elevation,3,Do nothing,I feel a moderate threat from potential future flooding despite my elevated home and neighbors' protection.,"I believe I can effectively cope by buying insurance, though I doubt its reliability, or by doing nothing without incurring costs.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.25,0.68,True,False,False,False
Agent_77,6,Only House Elevation,3,Do nothing,"I feel low threat from flooding because my home is elevated, neighbors are all elevated, and no flood has occurred this year, but I still worry about a rare severe event.",I believe I can manage potential risks by staying the course with current insurance and not taking costly action.,Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.46,0.62,True,False,False,False
Agent_78,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,I feel a low but present threat from potential flooding despite my elevated home.,"I believe I can effectively mitigate risk by maintaining or purchasing flood insurance, which seems feasible and affordable.",Year 5: I observe 100% of my neighbors have elevated homes. | Year 5: I observe 0% of my neighbors have relocated. | Year 6: No flood occurred this year. | Year 6: I observe 100% of my neighbors have elevated homes. | Year 6: I observe 0% of my neighbors have relocated.,0.51,0.73,True,True,False,False
