agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_16,6,Do Nothing,4,Do nothing,"I perceive a moderate level of threat from potential future floods in my area, given the recent flood rumors and the elevated homes of some neighbors.",I am uncertain about my ability to cope with flooding due to slight doubts about the insurance company's reliability and concerns about my neighbors' judgment on this matter.,Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.28,0.5,False,False,False,False
Agent_17,6,Relocate,2,Relocate,"Despite my elevated home, I perceive a moderate threat from potential future floods due to the uncertainty of insurance company reliability and the vulnerability of my community.","I believe that, with some planning and preparation, I can effectively cope with the risk of flooding if it occurs, particularly since I trust my neighbors' judgment and have access to valuable information about their experiences.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.13,0.56,True,False,True,False
Agent_18,6,Do Nothing,4,Do nothing,I am concerned that the risk of flooding is real and could have significant consequences for my property and personal belongings.,I do not feel confident in my ability to take adequate action to protect myself from flood damage due to my skepticism of insurance companies and neighbors' judgment.,Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.25,0.46,False,False,False,False
Agent_19,6,Only House Elevation,3,Do nothing,"I perceive a moderate threat from potential future floods due to my location and the elevated homes in my neighborhood, although the current year has been relatively dry.","I believe I can partially cope with flooding by taking steps such as improving drainage around my home or enhancing its elevation, but I am uncertain about the effectiveness of these measures.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.31,0.4,True,False,False,False
Agent_20,6,Only House Elevation,3,Do nothing,"Although I live in an elevated house and have observed some severe flooding in my community, the current flood risk feels manageable, and I don't anticipate a catastrophic event happening to me.","Given my slight doubts about the insurance company and skepticism of my neighbors' judgment, I believe I would need additional guidance or reassurance before taking action to protect myself against potential floods.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.33,0.43,True,False,False,False
Agent_22,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate threat to my property from potential future flooding events.,"I believe that without flood insurance, I am poorly equipped to effectively mitigate the financial impact of flooding.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.59,0.52,True,True,False,False
Agent_23,6,Relocate,2,Relocate,"Despite having elevated homes, I still perceive a risk of flooding, given the uncertainty and unpredictability of natural disasters.","Although I generally trust my neighbors' judgment and feel somewhat confident in their assessments, I have some doubts about the insurance company's effectiveness in providing adequate protection against flood damage.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.4,0.58,True,True,True,False
Agent_25,6,Do Nothing,4,Do nothing,I perceive a moderate to high level of threat from potential future flood damage due to my skepticism about the insurance company and lack of elevation on my home.,"I believe that coping with flood risks is challenging because I am not confident in the effectiveness of the available measures, such as flood insurance, given my doubts about the insurance company.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.18,0.51,False,False,False,False
Agent_26,6,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and property from the risk of flooding, but my attachment to the community and slight doubts about insurance company make me uncertain about its severity.","I feel moderately confident in my ability to cope with flood risks, given my current habits and lack of experience with elevated homes or relocating, but my skepticism of neighbors' judgment may hinder effective decision-making.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.27,0.39,False,False,False,False
Agent_27,6,Only House Elevation,2,Elevate the house,"I perceive a moderate level of threat from potential flooding, as I have doubts about the insurance company and am concerned that my neighbors' judgment may not be reliable.","I believe that elevating my house would provide me with some degree of protection against physical damage, but I am skeptical of its effectiveness due to my uncertainty about the severity of future floods.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.36,0.42,True,False,False,False
Agent_30,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate threat to my home and property due to the potential for flooding, although my elevated house provides some protection.","I believe I can cope with flood-related risks, but I am uncertain about my neighbors' judgments on elevation grants and relocation.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.23,0.49,True,True,False,False
Agent_31,6,Do Nothing,4,Do nothing,I feel a moderate level of threat from the possibility of future flooding due to my location in a flood-prone area.,"I believe that while I may not have the resources or confidence to take drastic measures like elevating my house, I can manage some risks by taking precautions and being more prepared for potential floods.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.25,0.42,False,False,False,False
Agent_32,6,Only House Elevation,3,Do nothing,"Despite my elevated home and no recent flood damage, I still feel vulnerable to future floods due to the city-wide damages experienced 15 years ago, which raises concerns about potential underestimation of the severity of the threat.","However, I am skeptical of both the insurance company's reliability and my neighbors' judgment, which makes me question the effectiveness of purchasing flood insurance or taking other preventive measures.","Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.28,0.44,True,False,False,False
Agent_34,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I am concerned that the potential flood risks may be more severe than I initially thought, given my neighbor's elevated homes and my own elevation, which might not provide complete protection.","I believe that with some preparation and effort, I can take steps to protect myself and my property from flood damage, but I'm uncertain about the effectiveness of these measures.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.45,0.57,True,True,False,False
Agent_36,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive myself as being moderately at risk for flooding due to my elevated home, but I worry that others in the community who have not taken similar precautions may be more vulnerable.","I believe that with flood insurance, I can partially mitigate the financial impact of a flood, and I am somewhat confident in its effectiveness.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.6,0.4,True,True,False,False
Agent_37,6,Do Nothing,4,Do nothing,I am not currently perceived as highly threatened by the flood risk due to no recent flooding occurring in my neighborhood.,I do not believe that I possess sufficient self-efficacy and confidence to take adequate action against the flood risk.,Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.45,0.55,False,False,False,False
Agent_38,6,Do Nothing,4,Do nothing,"I still perceive a significant threat from potential flooding despite the lack of damage this year, given my concerns about the insurance company's reliability and the vulnerability of our neighborhood.",I tend to underestimate my ability to cope with flood risks due to the skepticism towards my neighbors' judgment and slight doubts about the effectiveness of flood insurance measures.,Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.43,0.45,False,False,False,False
Agent_39,6,Relocate,2,Relocate,"Despite the elevated house and my skepticism about neighbors' judgment, I feel a growing sense of unease about the potential for increasing flood frequency and severity in our community.","I underestimate my ability to respond effectively and efficiently in case of a flood, given my doubts about insurance companies and neighbors' preparedness.",Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.36,0.48,True,False,True,False
Agent_40,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I am moderately concerned that my home and livelihood may be severely impacted by a flood, given the elevation but no insurance to protect me against financial loss.","I believe I can cope with the immediate threat of a flood, as I have been observing my neighbors' actions and have seen how elevated homes can mitigate damage, however, I am uncertain about the effectiveness of insurance in fully protecting me from future costs.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.33,0.56,True,True,False,False
Agent_41,6,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and neighborhood due to the potential risks associated with flooding, despite currently having no immediate flood damage.","I am moderately confident that I can cope or take action if needed, but I have some doubts about the effectiveness of available options and potential insurance company issues.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.44,0.39,False,False,False,False
Agent_42,6,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and community due to the potential for flooding, which could have severe consequences for my property and well-being.","I doubt my ability to cope with flood damage effectively, as I am skeptical of the insurance company's reliability and worry about the potential cost of elevating my house or relocating from my neighborhood.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.37,0.46,False,False,False,False
Agent_44,6,Do Nothing,4,Do nothing,I am uncertain about my ability to protect myself from potential flood damage due to the rising threat of flooding in my community.,"I doubt that I can effectively act on my own to mitigate the risks associated with flooding, given my skepticism of insurance companies and neighbors' judgment.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.43,0.44,False,False,False,False
Agent_45,6,Only House Elevation,3,Do nothing,"Although my house is elevated and I have some doubts about the insurance company, I still feel threatened by the potential for flooding due to its unpredictable nature.","I think I can cope with the risk of flooding, given my elevation and awareness of the issue, but I am uncertain about my ability to take proactive steps or respond effectively in case of an emergency.",Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.31,0.48,True,False,False,False
Agent_46,6,Only House Elevation,2,Elevate the house,"Despite observing my neighbors' elevated homes and relocation efforts, I am still uncertain about the severity of the flood risk in my community.","I believe that I can take steps to mitigate the potential threat, but I am not confident in my ability to effectively cope or act without external guidance.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.47,0.48,True,False,False,False
Agent_48,6,Do Nothing,4,Do nothing,"I perceive a moderate threat of flooding due to the recent increase in flood frequency and severity reported by news outlets, which increases my likelihood of being affected despite not having elevated homes.","I do not believe I can effectively cope with the consequences of a flood, given the potential damage to my home and belongings.",Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.36,0.44,False,False,False,False
Agent_50,6,Do Nothing,4,Do nothing,I am moderately concerned that a future flood could cause significant damage to my home and disrupt my life.,"I believe I can take some basic steps to mitigate the risks of flooding, such as purchasing flood insurance, but I am uncertain about my ability to fully protect myself or respond effectively in case of an emergency.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.36,0.48,False,False,False,False
Agent_51,6,Only Flood Insurance,1,Buy flood insurance,I perceive a moderate threat to my home and property due to the risk of flooding.,"I believe that I can take some steps to mitigate this threat, but I am uncertain about their effectiveness and potential costs.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.52,0.51,False,True,False,False
Agent_52,6,Relocate,2,Relocate,"Although I have an elevated home, I'm still concerned about the potential for flooding and its long-term consequences on my property's value and overall quality of life.","I believe that my current situation is precarious, and there are many factors beyond my control that could lead to a flood, such as those caused by my neighbors' judgment or unforeseen circumstances.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.47,0.41,True,False,True,False
Agent_53,6,Only House Elevation,2,Elevate the house,"Despite being a homeowner in a community with a high percentage of elevated homes and relatively low relocation rates, I still perceive myself as vulnerable to flood risks due to my lack of elevation.","I am moderately confident that I can cope or act in response to potential flood risks, but my skepticism about insurance companies and neighbors' judgment may hinder my ability to make informed decisions.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.28,0.47,True,False,False,False
Agent_54,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Although I have an elevated home and live in a relatively safe neighborhood, the possibility of future flooding remains a concern that could potentially threaten my home and livelihood.","Given my moderate trust in the insurance company, but skepticism towards my neighbors' judgment, I believe I can partially rely on the insurance for financial protection, while still taking some personal responsibility to prepare for potential flood risks.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.54,0.46,True,True,False,False
Agent_55,6,Relocate,2,Relocate,"Although I have an elevated house and a small percentage of my neighbors are already taking measures to protect themselves, the threat of flood risk remains a concern due to news reports suggesting an increasing trend in flood frequency and severity.","Unfortunately, I doubt the effectiveness of my current strategies, as my neighbor's judgment is questionable and there is limited information about the insurance company's reliability.",Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.43,0.51,True,False,True,False
Agent_56,6,Do Nothing,4,Do nothing,"Although I've not experienced flooding in recent years, my community's history with elevation grants and the visible signs of flood damage on some neighbors' homes leave me feeling uncertain about the potential severity and likelihood of a flood.","I believe that without significant preparation or changes to my living situation, I will be largely unable to mitigate or respond effectively to flooding, relying instead on external assistance or chance events.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.35,0.42,False,False,False,False
Agent_57,6,Do Nothing,4,Do nothing,"I am moderately threatened by the potential for flooding in my neighborhood, given its history and the uncertainty surrounding flood insurance.","I believe that I can find alternative solutions to mitigate flood risks if needed, but I doubt my ability to cope effectively due to concerns about the insurance company's reliability.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.4,0.45,False,False,False,False
Agent_58,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate to high risk of flooding due to my elevated home and the uncertainty surrounding flood insurance company effectiveness.,"I believe that taking action to secure flood insurance will require some effort, but it is likely effective in mitigating potential losses.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.31,0.53,True,True,False,False
Agent_60,6,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the potential for flooding in my neighborhood, given the history of elevated homes and the risk of future floods.","I believe I can partially cope with flood risks through measures like buying flood insurance, but I'm uncertain about its effectiveness due to skepticism towards the insurance company.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.32,0.45,False,True,False,False
Agent_61,6,Do Nothing,4,Do nothing,I perceive a moderate to high level of threat from potential flood damage due to my location in the city and lack of elevation.,I am moderately confident in my ability to cope with flood risks due to my current awareness of the issue but also recognize limitations in my knowledge and insurance options.,Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.23,0.39,False,False,False,False
Agent_62,6,Do Nothing,4,Do nothing,I perceive a moderate threat from future flooding due to my location in a flood-prone area and the lack of elevated homes among my neighbors.,"I believe I can cope with potential flooding challenges, as I am familiar with my community and have some experience living in a high-risk area.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.31,0.45,False,False,False,False
Agent_63,6,Do Nothing,4,Do nothing,"Although I am aware that my home is not elevated and I have no flood insurance, I feel relatively secure since there has been no major flooding in our neighborhood recently.","I believe that without taking any action, I can continue to live in my current situation with minimal disruption, but this confidence may be misplaced if future floods occur.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.13,0.41,False,False,False,False
Agent_64,6,Do Nothing,4,Do nothing,"I am moderately concerned about the potential for flooding due to my location and lack of elevation, but I don't feel an immediate sense of threat.","I doubt my ability to effectively prepare for and respond to a flood event, as I have limited knowledge about flood insurance options and may not be able to afford or navigate the process with confidence.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.22,0.46,False,False,False,False
Agent_65,6,Do Nothing,4,Do nothing,I believe the flood risk remains a significant threat to my home and belongings due to the lack of elevation and flood insurance.,I am uncertain about my ability to effectively mitigate or respond to flooding since I distrust the insurance company and have no confidence in my neighbors' judgment.,Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.08,0.45,False,False,False,False
Agent_66,6,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and family from potential future floods, despite the fact that no flood occurred this year.","I believe I can partially cope with flood risks by taking some insurance measures, but my confidence is somewhat tempered by doubts about the insurance company's reliability.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.27,0.5,False,False,False,False
Agent_68,6,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and property due to the risk of flooding, despite the elevated homes of some neighbors.","Unfortunately, I believe that I am not very effective in responding to this threat, partly because I distrust the insurance company and partly because I don't think I can afford to elevate my house.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.13,0.47,False,False,False,False
Agent_69,6,Do Nothing,4,Do nothing,"Although I don't perceive an immediate threat since no flood occurred this year, my community's history and the possibility of future events make me feel vulnerable to flooding.","I am moderately confident in my ability to cope with flooding, as I have observed 32% of my neighbors having elevated homes, but I remain skeptical about the effectiveness of their methods and the insurance company's reliability.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.25,0.46,False,False,False,False
Agent_70,6,Only House Elevation,2,Elevate the house,"I perceive a moderate threat from potential flooding, as my home is situated in a flood-prone area and I have observed its devastating effects on neighboring homes.","I believe I can partially cope with potential flooding by taking action, but I am uncertain about the effectiveness of available options.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.21,0.55,True,False,False,False
Agent_71,6,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate threat to my property and personal safety due to the potential for future floods, despite having an elevated house that provides some protection.","I believe that I can partially cope with flood risks through purchasing insurance, but I am uncertain about its effectiveness given my doubts about the insurance company.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.44,0.53,True,True,False,False
Agent_73,6,Only House Elevation,3,Do nothing,"Despite living in a house with an elevation grant and observing my neighbors' experiences, I still feel uncertain about the flood risks and worry that I might not be adequately prepared for future events.",I believe that I can manage some level of risk but am unsure if my current measures are sufficient to fully protect me from potential flooding.,Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.35,0.42,True,False,False,False
Agent_74,6,Only House Elevation,3,Do nothing,"Despite the elevated home and available elevation grants, I perceive a moderate level of threat due to my lack of flood insurance and skepticism towards the insurance company.","Given my distrust of the neighbors' judgment on elevating their homes, I question the effectiveness of elevating only 31% of the neighborhood, which reduces my perceived vulnerability but still leaves me exposed.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.12,0.48,True,False,False,False
Agent_75,6,Only House Elevation,2,Elevate the house,"I feel moderately threatened by the potential for flooding in my area, considering my neighbors' experiences with elevation and relocation.","I believe I can cope with flood risks to some extent, but I am uncertain about the effectiveness of current insurance options and my ability to navigate complex bureaucratic processes.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.18,0.48,True,False,False,False
Agent_76,6,Do Nothing,4,Do nothing,"I perceive a moderate threat from the ongoing risk of flooding, as it has been an issue in my neighborhood for years and some of my neighbors have already elevated their homes.","I am skeptical about my ability to act effectively in response to potential flood damage, given my distrust of the insurance company and uncertainty about whether neighboring residents are accurately assessing their own risks.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.12,0.52,False,False,False,False
Agent_77,6,Only House Elevation,3,Do nothing,I perceive a moderate to high threat from potential flooding in my neighborhood due to the elevation grants and relocation trends among my neighbors.,"I believe that my ability to cope with flood risks is currently low because I distrust insurance companies and am skeptical of my neighbors' judgment, which makes it difficult for me to make informed decisions about protecting myself.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.15,0.46,True,False,False,False
Agent_78,6,Only House Elevation,2,Elevate the house,I perceive a moderate to high threat from potential future flooding due to my location in a flood-prone area and the lack of elevation on my home.,"I believe that my ability to cope with potential flooding is low due to my skepticism about insurance companies, limited knowledge about the risks, and uncertainty about how effective any action would be in preventing damage.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.45,0.39,True,False,False,False
Agent_80,6,Do Nothing,4,Do nothing,I perceive a moderate threat to my property and safety from potential flooding due to the uncertainty of future flood events.,"I am skeptical about my ability to effectively manage the risks associated with flooding and have doubts about the insurance company's reliability, which affects my confidence in coping with this threat.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.26,0.48,False,False,False,False
Agent_81,6,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and safety from future flooding events, considering the city's history with flooding and the relatively low percentage of elevated homes in my neighborhood.","My confidence in my ability to cope or act is undermined by my skepticism about insurance companies, concerns about neighbors' judgment, and uncertainty about effective flood protection measures.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.38,0.4,False,False,False,False
Agent_82,6,Do Nothing,4,Do nothing,"I perceive a moderate threat from potential future flooding due to my lack of elevation and flood insurance, which may leave me exposed to significant financial loss.","I am somewhat confident in my ability to cope with the consequences of flooding, given my current familiarity with the neighborhood and available support systems.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.1,0.41,False,False,False,False
Agent_83,6,Do Nothing,4,Do nothing,"I feel moderately threatened by the possibility of future floods, as my home is located in a high-risk area and I have not taken any proactive measures to protect it.","I believe that my ability to cope with flood-related stress and take action if necessary is limited due to my skepticism about insurance companies and neighbors' judgment, which may lead to inaction or ineffective decision-making.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.34,0.43,False,False,False,False
Agent_84,6,Only House Elevation,3,Do nothing,"I still perceive myself as vulnerable to flood damage, despite the elevation of my home and having flood insurance.",My confidence in taking action to mitigate this risk is low due to my slight doubts about the effectiveness of my current insurance company.,Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.31,0.46,True,False,False,False
Agent_85,6,Do Nothing,4,Do nothing,"I perceive a moderate threat from potential flooding, as my home is currently not elevated and I have some doubts about the insurance company's effectiveness.","I am somewhat confident in my ability to cope with flood risks, but I am skeptical of my neighbors' judgment and feel that they may underestimate the severity of flooding.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.42,0.47,False,False,False,False
Agent_86,6,Do Nothing,4,Do nothing,"Despite knowing about the available elevation grants and seeing that only 19% of my neighbors have relocated, I still feel somewhat threatened by potential flood risks.","I believe I can cope with the situation because I have some knowledge about flood insurance and elevation grants, but I'm hesitant to take action due to concerns about costs and effectiveness.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.19,0.53,False,False,False,False
Agent_87,6,Relocate,3,Relocate,I perceive a moderate threat of flooding to my home and community due to the remaining flood risks after considering the available data.,"I believe that I can take action to mitigate the risk of flooding by elevating my house or purchasing flood insurance, but I lack confidence in my ability to make an informed decision about which option is most effective.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.47,0.56,False,False,True,False
Agent_88,6,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and family due to the potential for flooding, although I acknowledge that it's not an imminent concern.","I believe I can partially cope with flood risks through purchasing insurance, as it provides some financial protection, but I'm uncertain about its ability to prevent physical damage entirely.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.51,0.46,False,False,False,False
Agent_90,6,Only House Elevation,3,Do nothing,I perceive a moderate threat to my home and belongings due to the ongoing risk of flooding in our community.,"I believe that without taking action, I can temporarily avoid financial burdens but risk significant property damage and potential long-term consequences.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.11,0.39,True,False,False,False
Agent_91,6,Only Flood Insurance,1,Buy flood insurance,"Although I don't perceive the current flood risk as severe due to no damage this year, I am aware that my home is located in a flood-prone area and have doubts about the insurance company's reliability.","I believe I can take some basic precautions and adapt to future events, but I am uncertain about the effectiveness of these measures in fully mitigating potential damage.",Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.32,0.46,False,True,False,False
Agent_92,6,Only House Elevation,3,Do nothing,I perceive a moderate threat from potential future flooding due to the elevated home and lack of flood insurance.,I am skeptical about my ability to effectively manage flood-related risks and believe that taking proactive steps would be more challenging than doing nothing.,Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.0,0.46,True,False,False,False
Agent_93,6,Only House Elevation,3,Do nothing,I perceive a moderate threat from potential future floods due to my elevated home's limited protection and lack of flood insurance.,"I doubt my ability to take proactive steps, such as buying flood insurance or relocating, given my skepticism about the insurance company and the significant relocation cost.",Year 6: Elevation grants are available. | Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.19,0.51,True,False,False,False
Agent_95,6,Do Nothing,4,Do nothing,"I perceive a moderate to high level of threat from potential flooding, despite my neighbors' homes being elevated and having flood insurance.",I believe I am somewhat vulnerable to flood damage due to the lack of elevation on my home and my distrust in the insurance company's ability to protect me.,Year 6: Elevation grants are available. | Year 6: I observe 32% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated.,0.14,0.52,False,False,False,False
Agent_97,6,Only House Elevation,3,Do nothing,"Despite having elevated homes and current flood insurance, I feel a lingering sense of vulnerability due to the recent floods and my doubts about the insurance company's ability to adequately protect me.","While I may have taken some measures to elevate my home and have insurance, I am not entirely confident in its effectiveness or the certainty that I can mitigate future flood damage with the current system.",Year 6: I observe 31% of my neighbors have elevated homes. | Year 6: I observe 19% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.35,0.52,True,False,False,False
