agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_85,4,Only House Elevation,3,Do nothing,"Despite the elevated house and low probability of flooding in my neighborhood, I still feel vulnerable due to concerns about flood insurance company reliability and potential future flooding events.","I do not believe that my current skills and resources are sufficient to effectively cope with a severe flood event if it were to occur, especially without additional financial protection.",Year 4: Elevation grants are available. | Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.25,0.38,True,False,False,False
Agent_86,4,Do Nothing,4,Do nothing,"Despite the slight memory of elevated homes in my neighborhood and the available elevation grants, I don't feel a strong sense of threat from potential flooding this year.","I'm skeptical about my neighbors' judgment and doubt the insurance company's ability to provide adequate protection, which makes me uncertain about my own ability to cope with potential flood damage.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.27,0.36,False,False,False,False
Agent_87,4,Only Flood Insurance,1,Buy flood insurance,"Although I have not experienced flooding yet, the knowledge that my neighbors have elevated their homes and some have relocated has raised concerns about the potential severity of flood damage in our community.","Given the available information from my neighbors' experiences, I believe I can take steps to mitigate flood risk, such as elevating my home or purchasing flood insurance.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.36,0.5,False,True,False,False
Agent_88,4,Do Nothing,4,Do nothing,"Despite observing that 24% of my neighbors have elevated homes and only 6% have relocated, I still feel vulnerable to the threat of flooding due to its unpredictable nature.","I believe that my current coping strategies are inadequate to handle potential flood damage, as I do not currently have a plan in place or any form of protection.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.26,0.35,False,False,False,False
Agent_90,4,Only House Elevation,3,Do nothing,"Despite being in an elevated house and having no immediate threat this year, I still perceive a moderate level of flood risk due to the potential for future events, my distrust of the insurance company, and concerns about my neighbors' judgment.","Unfortunately, my confidence in taking proactive measures to mitigate this risk is low due to my skepticism towards the insurance company's effectiveness and my own self-efficacy regarding navigating complex insurance policies.",Year 4: Elevation grants are available. | Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.13,0.41,True,False,False,False
Agent_91,4,Only Flood Insurance,1,Buy flood insurance,I am moderately threatened by the potential for flooding in my neighborhood due to the available data on neighboring homes and recent flood grants.,"I believe that with careful planning and consultation with my neighbors, I can effectively cope with any flood-related issues that may arise.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.32,0.5,False,True,False,False
Agent_92,4,Only House Elevation,3,Do nothing,I perceive a moderate threat to my property and safety due to the potential for flooding in my neighborhood.,"I believe that taking action would require significant effort and resources, which could be challenging given my existing doubts about the insurance company and my skepticism towards my neighbors' judgment.",Year 4: Elevation grants are available. | Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.31,0.32,True,False,False,False
Agent_93,4,Do Nothing,4,Do nothing,"Despite observing that 24% of my neighbors have elevated homes and only 6% have relocated, I feel relatively safe but still concerned about the potential flood risk.","Unfortunately, I perceive myself as somewhat vulnerable to flooding due to the lack of flood insurance, slight doubts about the insurance company, and skepticism towards my neighbors' judgment.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.44,0.48,False,False,False,False
Agent_94,4,Do Nothing,4,Do nothing,I perceive a moderate level of threat from potential flooding due to my location in the city and lack of flood insurance.,"I am uncertain about my ability to cope with the consequences of flooding, partly because I have doubts about the insurance company's reliability and partially because I worry that my neighbors' judgment is not trustworthy.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.41,0.46,False,False,False,False
Agent_95,4,Only House Elevation,2,Elevate the house,I am moderately concerned that future floods could severely impact my home and financial stability.,"I believe I would be somewhat able to cope with the consequences of flooding if it were to occur, but I am uncertain about my ability to navigate the process of obtaining flood insurance or elevating my house.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.34,0.47,True,False,False,False
Agent_96,4,Both Flood Insurance and House Elevation,2,Elevate the house,I perceive a moderate threat of flooding due to my current elevation and the fact that some neighbors have elevated their homes to minimize this risk.,"I am uncertain about my ability to effectively mitigate flood risks, given the complexity of the situation and the limited information available about the insurance company's reliability.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.43,0.32,True,True,False,False
Agent_97,4,Only House Elevation,3,Do nothing,"Although my home is elevated, I still harbor concerns about potential future floods due to the unpredictability of nature and my distrust of insurance companies.","I doubt that even with flood insurance, I can adequately prepare for or mitigate the effects of a flood since I do not believe in the efficacy of the insurance policy.",Year 4: Elevation grants are available. | Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.14,0.32,True,False,False,False
Agent_98,4,Do Nothing,4,Do nothing,I remain concerned about the potential threat of flooding in my neighborhood due to its history and vulnerability.,"I believe that despite having some doubts and skepticism towards insurance companies and neighbors' judgments, I have a reasonable understanding of flood risks and can take necessary precautions to protect myself.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.42,0.34,False,False,False,False
Agent_99,4,Do Nothing,4,Do nothing,"Although I am aware that there is a risk of flooding due to the proximity to waterways and neighboring homes that have been elevated, I do not feel an immediate sense of urgency as no flood occurred this year.",I believe I can cope with potential floods by taking some basic precautions such as keeping essential supplies on hand and staying informed about weather conditions.,Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.4,0.41,False,False,False,False
Agent_100,4,Do Nothing,4,Do nothing,"I perceive a moderate to high threat of flooding in my neighborhood, given the available data on neighbors' elevated homes and my own doubts about flood insurance.","I am moderately confident that I can cope with potential flood damage if it occurs, mainly because I have lived in this neighborhood for some time without any significant issues.",Year 4: Elevation grants are available. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 6% of my neighbors have relocated.,0.4,0.45,False,False,False,False
Agent_1,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_9,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_20,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_62,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_79,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_89,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_2,5,Do Nothing,4,Do nothing,"Despite observing my neighbors' elevated homes and the availability of elevation grants, I still feel a sense of vulnerability to flood damage due to the uncertainty of future events.","I believe that without taking proactive measures, I may be at risk of significant financial losses and emotional distress in case of a flood, despite some level of protection through insurance.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.14,0.43,False,False,False,False
Agent_3,5,Relocate,2,Relocate,"Despite having elevated homes and currently holding flood insurance, I still feel a sense of vulnerability due to the uncertainty surrounding the effectiveness of my insurance company.","Based on my neighbors' experiences and observations, I believe that relocating might be an effective way to mitigate future flood risks, but I am also uncertain about its feasibility given the need to leave my neighborhood.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.48,0.54,True,True,True,False
Agent_4,5,Only Flood Insurance,1,Buy flood insurance,"I feel moderately threatened by the potential for future flooding due to my lack of flood insurance and elevated home, which leaves me vulnerable to significant physical damage.","I am somewhat confident that I can find alternative solutions or take action to mitigate the risk if needed, but I also acknowledge potential limitations in my ability to manage the situation effectively.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.32,0.36,False,True,False,False
Agent_5,5,Do Nothing,4,Do nothing,"Although I've observed a high percentage of my neighbors taking proactive measures against flooding, the risk remains uncertain and unpredictable, leaving me with an underlying sense of vulnerability.","I believe that without sufficient motivation or confidence in managing flood risks, I am unlikely to take effective action to mitigate potential damage.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.15,0.45,False,False,False,False
Agent_6,5,Do Nothing,4,Do nothing,I am moderately concerned that a flood could still occur in the future and cause significant damage to my property.,"I believe that I can effectively mitigate the risks of flooding by taking steps to protect myself, but I lack confidence in my ability to make informed decisions about these protective measures.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.11,0.45,False,False,False,False
Agent_7,5,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I still perceive a risk of flooding due to the recent floods and my neighbors' experiences, although it's hard to estimate the severity of the consequences.",I don't believe I can cope effectively with the potential flood damage without additional support or resources.,Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.41,0.51,True,True,False,False
Agent_10,5,Do Nothing,4,Do nothing,"I feel moderately threatened by the potential for future flooding in my neighborhood, despite not experiencing any damage this year.","I believe I can partially cope with flood risks due to my existing home and lack of insurance, but I am uncertain about my ability to effectively mitigate damage or respond to the situation.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.22,0.38,False,False,False,False
Agent_11,5,Do Nothing,4,Do nothing,I perceive a moderate threat of flooding to my home and property due to the rising flood risk in our community.,"I believe that without some form of protection or action, my ability to cope with potential future floods is low, given my skepticism about the insurance company's reliability and doubts about my neighbors' judgment.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.25,0.47,False,False,False,False
Agent_12,5,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and property from future flood events, despite the lack of immediate risk this year.","I believe that without taking proactive steps, I will be unprepared and likely overwhelmed by the consequences of flooding, as my current measures of elevation grants, insurance options, and neighborhood observations are insufficient for adequate protection.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.39,0.36,False,False,False,False
Agent_13,5,Relocate,2,Relocate,"I perceive a moderate threat to my home and safety from potential future floods, given the historical context of elevated homes in the area and the skepticism I have towards insurance companies.","I am somewhat confident in my ability to cope with flood-related challenges, considering my elevation already provides some protection, but I remain uncertain about the effectiveness of insurance or relocation options.",Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.3,0.49,True,False,True,False
Agent_14,5,Do Nothing,4,Do nothing,"I perceive a moderate threat of flooding due to my location in a flood-prone area with no elevation measures, despite some neighbors having elevated their homes.",I believe my ability to cope or take action is compromised by my doubts about the insurance company's reliability and skepticism towards my neighbors' judgment.,Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.3,0.39,False,False,False,False
Agent_15,5,Do Nothing,4,Do nothing,"I perceive a moderate threat from potential future flooding events, given the increasing frequency and severity reported in recent years.",I believe my ability to respond effectively to flood risks is relatively low due to my current lack of knowledge about flood insurance options and the skepticism I have towards my neighbors' judgment on the matter.,Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.,0.36,0.45,False,False,False,False
Agent_16,5,Do Nothing,4,Do nothing,"I feel a sense of unease knowing that my home is not elevated and that I am one of the majority who have not taken action to mitigate flood risk, despite being aware of the potential consequences.","I believe that without elevation, I will struggle to cope with the financial burden and emotional stress of flooding, as I lack the resources and confidence to take proactive measures.",Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.11,0.39,False,False,False,False
Agent_17,5,Only House Elevation,2,Elevate the house,"I am concerned that my home is not adequately protected from flooding, and this risk may pose a significant threat to my safety and property in the future.","While I have some doubts about insurance companies and can rely on my neighbors' judgment, I do not believe I possess sufficient skills or knowledge to effectively manage flood risks on my own.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.39,0.54,True,False,False,False
Agent_18,5,Do Nothing,4,Do nothing,"Although I am not currently experiencing flooding, the memory of past flood events and my observation of nearby neighbors' experiences suggest that there is a significant threat of future flooding in my community.","I believe that I can cope with the potential consequences of flooding to some extent, but I lack confidence in my ability to take proactive steps to mitigate those risks due to concerns about insurance effectiveness and neighborhood judgment.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.3,0.42,False,False,False,False
Agent_21,5,Only House Elevation,3,Do nothing,"I perceive a moderate level of threat from potential future floods, as my home is elevated but the city has not yet implemented comprehensive flood protection measures.","I believe that, without additional actions, I can manage the risk of flooding adequately, given its relatively low severity and my current elevation.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.15,0.47,True,False,False,False
Agent_22,5,Do Nothing,4,Do nothing,I perceive a moderate threat from potential flooding due to my location in a flood-prone area without elevated homes.,My confidence in coping with flood risks is low because I am skeptical of insurance company effectiveness and my neighbors' ability to mitigate the risk through elevation or relocation.,Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.29,0.49,False,False,False,False
Agent_23,5,Do Nothing,4,Do nothing,I perceive a moderate level of threat due to my skepticism about flood insurance and the reliability of my neighbors' judgment.,"Unfortunately, I do not believe I am well-equipped to handle the potential consequences of flooding, given my lack of knowledge about flood insurance and my doubts about the effectiveness of it.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.28,0.48,False,False,False,False
Agent_24,5,Relocate,2,Relocate,I perceive a moderate to high threat of flooding due to the ongoing risk and my distrust of the insurance company's ability to provide adequate protection.,"I am moderately confident in my ability to cope with flooding, given my existing elevated home and general trust in my neighbors' judgment, but my distrust of the insurance company raises concerns about their effectiveness.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.2,0.54,True,True,True,False
Agent_25,5,Only House Elevation,3,Do nothing,"I believe that while my house is elevated, there is still a risk of flooding due to the unpredictable nature of such events and the potential for future increases in flood severity.","I am moderately confident in my ability to take actions to mitigate this threat, but I have some doubts about the effectiveness of these measures.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.33,0.37,True,False,False,False
Agent_26,5,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Although my house is elevated, I still feel a sense of vulnerability due to the potential for future floods and the possibility that neighboring properties may not have been adequately prepared.","I am somewhat confident in my ability to adapt to any potential flood damage, but I harbor some doubts about the effectiveness of my current measures, including my flood insurance.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.38,0.41,True,True,False,False
Agent_29,5,Do Nothing,4,Do nothing,"I am moderately concerned that the risk of flooding will impact my home and community in the future, given the possibility of increased flooding due to climate change.","I do not believe that I have the resources, knowledge, or confidence to effectively prepare for or mitigate flood risks on my own.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.15,0.44,False,False,False,False
Agent_30,5,Only House Elevation,3,Do nothing,I perceive a moderate threat from potential future floods due to the city's vulnerability and my own lack of flood insurance.,"I believe that without flood insurance, I may be unable to cope with the financial consequences of flooding.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.3,0.39,True,False,False,False
Agent_31,5,Do Nothing,4,Do nothing,I perceive a moderate threat to my home and property due to the potential for flooding in my neighborhood.,"I believe that I can take action to mitigate flood risks, but I am uncertain about the effectiveness of certain measures and have doubts about the insurance company's reliability.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.39,0.36,False,False,False,False
Agent_32,5,Relocate,2,Relocate,"I perceive a moderate threat from potential future flooding due to my existing elevation grant and insurance policy, which provides partial protection but leaves me with doubts about the insurance company's reliability.","I believe that I have some coping skills in place, such as monitoring weather forecasts and taking necessary precautions, but my confidence is tempered by concerns about the insurance company's abilities and neighbors' judgment.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.32,0.41,True,True,True,False
Agent_33,5,Relocate,2,Relocate,"I perceive a moderate threat from potential flooding due to my elevated home, but concerns about insurance company reliability and neighborhood instability bring some uncertainty.","I believe I can cope with flood risks by relying on my existing elevated home's protection and taking necessary precautions, although I acknowledge slight doubts about my neighbors' judgment and the effectiveness of my own preparedness.",Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.49,0.45,True,True,True,False
Agent_34,5,Do Nothing,4,Do nothing,I believe there is a moderate threat of flooding due to my current elevation and the uncertainty surrounding flood insurance company's reliability.,"I am moderately confident in my ability to navigate the complexities of flood insurance and take steps to protect myself from potential damage, but I remain skeptical about the effectiveness of these measures.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.42,0.49,False,False,False,False
Agent_35,5,Do Nothing,4,Do nothing,I perceive a moderate threat from future flooding due to the concerns about insurance processing delays and the elevated homes in my neighborhood.,"I am skeptical of my neighbors' judgment and have some doubts about the effectiveness of flood insurance, which makes me feel less confident that I can effectively cope with potential flooding risks.",Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.27,0.51,False,False,False,False
Agent_36,5,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and livelihood due to the possibility of flooding, despite having not elevated my house yet.","I do not believe I can effectively cope with the consequences of flooding on my own, given my lack of experience with flood mitigation measures.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.14,0.38,False,False,False,False
Agent_37,5,Only House Elevation,3,Do nothing,I perceive a moderate level of threat from potential future flooding due to the uncertainty and unpredictability of flood events.,"I believe my ability to cope with flood risks is limited by my lack of knowledge about insurance companies and their effectiveness, which may lead to reduced financial protection.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.28,0.41,True,False,False,False
Agent_38,5,Only House Elevation,2,Elevate the house,I perceive a moderate threat to my home and property due to the high likelihood of future flood events.,"I believe I am moderately vulnerable and can take some action to mitigate potential risks, but may require guidance and support to make informed decisions.","Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.38,0.48,True,False,False,False
Agent_39,5,Only Flood Insurance,1,Buy flood insurance,I perceive a moderate threat from potential future flooding due to my attachment to the community and skepticism towards insurance companies.,I believe that my coping abilities are limited by my doubts about flood insurance and the potential for physical damage without proper elevation.,Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.23,0.41,False,True,False,False
Agent_41,5,Only House Elevation,3,Do nothing,"Although the elevated home provides good protection, I remain concerned about potential future flood risks and the company's reputation, which may lead to issues in the long run.",I have confidence that my home is well-protected and that I can handle any minor flooding issues that may arise.,Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.1,0.39,True,False,False,False
Agent_42,5,Do Nothing,4,Do nothing,I am concerned that the possibility of flooding poses a significant threat to my home and family's safety and security.,"I do not believe that I have the necessary knowledge, skills, and resources to effectively mitigate flood risks and protect myself from its consequences.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.13,0.36,False,False,False,False
Agent_43,5,Relocate,2,Relocate,"Despite my elevated home, I am concerned that the ongoing threat of flooding may still pose a risk to me and my property.",I am uncertain about my ability to cope with the potential consequences of flooding due to my skepticism towards insurance companies and neighbors' judgments.,Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.25,0.4,True,False,True,False
Agent_44,5,Relocate,2,Relocate,"Although I have an elevated home and current flood insurance, I still perceive a risk of flooding due to the doubts about my insurance company and the possibility that future floods may be more severe.","Given the benefits of taking action and considering the information from my neighbors who have already taken steps to elevate their homes or relocate, I believe I can cope with the consequences of taking action if necessary.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.44,0.54,True,True,True,False
Agent_45,5,Do Nothing,4,Do nothing,"I perceive a moderate threat from potential future flooding, which may cause financial and emotional distress.",I am somewhat skeptical about my ability to cope with flood damage due to limited knowledge of insurance companies and the effectiveness of their coverage.,Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.2,0.43,False,False,False,False
Agent_46,5,Do Nothing,4,Do nothing,I am moderately concerned about the potential consequences of flooding due to my location in a flood-prone area.,"I believe that I can take some basic precautions and adapt to any future flood events, but I may struggle with the emotional impact and lack of control over my situation.",Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.31,0.47,False,False,False,False
Agent_47,5,Relocate,3,Relocate,"I perceive a moderate threat from potential flooding due to my location in the city and lack of flood insurance, which leaves me feeling somewhat vulnerable but unsure if it's worth taking action.","I believe that elevating my house is the most effective strategy for mitigating flood risk, given its high upfront cost and ability to prevent physical damage, but I'm skeptical about the effectiveness of other options like buying flood insurance or relocating.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.12,0.53,False,False,True,False
Agent_48,5,Relocate,2,Relocate,"I believe that while my elevated home provides protection, the flood insurance company's reported delays in processing claims may still leave me vulnerable to financial losses if flooding occurs.",I doubt my ability to cope with the consequences of a flood due to my skepticism about my neighbors' judgment and slight concerns about the insurance company's reliability.,Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.,0.37,0.51,True,True,True,False
Agent_50,5,Do Nothing,4,Do nothing,I am moderately threatened by the possibility of future flooding due to my location in a flood-prone area and the relatively low percentage of my neighbors who have elevated their homes.,"I do not believe I can effectively cope with the consequences of flooding, as I have some doubts about the reliability of my current insurance company and my skepticism towards the judgment of my neighbors.",Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.,0.38,0.47,False,False,False,False
Agent_51,5,Relocate,2,Relocate,"Although my home is already elevated and I have some confidence in the protection it provides, I remain vigilant about potential flood risks due to the unpredictability of natural disasters.","Given my slight doubts about the insurance company's reliability and skepticism towards my neighbors' judgment on this matter, I believe I may not take adequate precautions to protect myself from potential flooding, despite my elevated home.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.23,0.53,True,False,True,False
Agent_52,5,Only House Elevation,3,Do nothing,I am moderately concerned that I could be severely affected by flooding in the future due to my elevated but not entirely protected home.,"I believe I can partially cope with flood damage through existing measures such as elevation and general preparedness, but I am uncertain about the effectiveness of these efforts.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.16,0.54,True,False,False,False
Agent_53,5,Do Nothing,4,Do nothing,"I perceive a moderate threat of flooding due to my location in the city, despite having elevation grants available and seeing that 33% of my neighbors have elevated homes.","I am skeptical of my ability to effectively cope with flood damage, particularly given my concerns about the insurance company's reliability and my neighbor's relocation, which may not necessarily indicate a low-risk environment.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.21,0.42,False,False,False,False
Agent_54,5,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Although I have elevated homes, which provide some protection, my skepticism about the insurance company and neighbors' judgment leaves me feeling uncertain about whether I am fully prepared for a flood.","I believe that taking action to address my concerns will require some effort, but I think I can find ways to mitigate potential risks if necessary.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.49,0.37,True,True,False,False
Agent_56,5,Only Flood Insurance,1,Buy flood insurance,"I perceive a moderate to high threat of flooding in my area, given the recent recall of flood damage from a few households and the relatively low percentage of neighbors with elevated homes.",I believe I can partially cope with potential flooding by having some financial protection through insurance or relying on temporary measures such as sandbags.,Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.,0.33,0.44,False,True,False,False
Agent_57,5,Only House Elevation,3,Do nothing,"Although I have an elevated home providing some protection, the uncertainty and potential severity of future floods make me feel uncertain about my ability to cope with the threat.","I believe that taking action will require significant effort and investment, but it may not be enough to guarantee complete protection from flood damage.",Year 5: Elevation grants are available. | Year 5: I observe 32% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.22,0.44,True,False,False,False
Agent_58,5,Do Nothing,4,Do nothing,"I perceive a significant threat to my home and livelihood from potential flooding, despite the lack of immediate danger this year.","I doubt my ability to cope effectively with flood-related stress and uncertainty, partly due to my skepticism about insurance companies and neighbors' judgment.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.42,0.48,False,False,False,False
Agent_59,5,Do Nothing,4,Do nothing,I perceive a moderate to high threat from potential future flooding due to my location and lack of elevated protection.,"I believe I have limited ability to cope with the consequences of flooding, primarily due to my skepticism of the insurance company and uncertainty about its effectiveness in providing adequate financial support.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.33,0.42,False,False,False,False
Agent_60,5,Do Nothing,4,Do nothing,"I perceive a moderate threat to my home and family due to the potential for future flooding, despite having already survived this year's flood event.","I believe I can partially cope with flood-related stress by relying on flood insurance, but I am uncertain about its effectiveness given my doubts about the insurance company.",Year 5: Elevation grants are available. | Year 5: I observe 33% of my neighbors have elevated homes. | Year 5: I observe 13% of my neighbors have relocated.,0.28,0.38,False,False,False,False
