agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_20,4,Relocate,3,Relocate,"I believe that even though there was no flood this year, my home is still at risk and the damage could be severe if a flood occurs in the future.","I think I can take some steps to mitigate the risk, but I'm not confident that I have the resources or knowledge to effectively elevate my house or deal with the consequences of flooding.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.52,0.53,False,False,True,True
Agent_21,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate to high threat from future flooding due to my elevation, but the uncertainty surrounding flood insurance and the potential for relocation weighs heavily on my mind.","My confidence in purchasing flood insurance is low due to slight doubts about the insurance company, while I am uncertain about relocating as it would require leaving my community and adjusting to a new neighborhood.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.28,0.38,True,True,False,False
Agent_22,4,Relocate,2,Relocate,"Although my house is already elevated and has protected me from recent flooding, I perceive a potential threat to my property due to the ongoing risk of future floods.","I have some confidence in my ability to cope with flood damage since my house was elevated last year, but I am also skeptical about the reliability and effectiveness of my current flood insurance policy.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.3,0.41,True,True,True,False
Agent_24,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate threat from potential future floods due to my past experience and the knowledge that flooding is not uncommon in our city.,"I believe I can cope with flood-related issues by relying on my home's elevation for protection, despite having slight doubts about the effectiveness of this measure.","Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.45,0.5,True,True,False,False
Agent_25,4,Relocate,2,Relocate,"I feel moderately threatened by the potential for flooding, given my previous experience with a flood in Year 4 and my concern about the insurance company's reliability.","I believe that while I have taken steps to protect my home through elevation, I may not be able to cope well with the financial strain of a large flood damage, and I could potentially rely on the goodwill or judgment of my neighbors for support.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.32,0.55,True,False,True,False
Agent_27,4,Only House Elevation,2,Elevate the house,I perceive myself as moderately vulnerable to flooding due to my recent experience with damage from a flood in year 4.,"I believe that while I can take some action to protect myself, such as buying insurance and possibly elevating my house, I am unsure of how effective these measures will be against the potential severity of future floods.","Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.2,0.46,True,False,False,True
Agent_29,4,Only House Elevation,2,Elevate the house,"I believe that my home remains at risk for flooding and that the consequences could be severe, causing damage to my property and potentially putting me in a vulnerable situation.","I am somewhat confident in my ability to take action to mitigate this risk, but I have some doubts about my neighbors' judgment and the effectiveness of available solutions.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.23,0.4,True,False,False,False
Agent_30,4,Only House Elevation,2,Elevate the house,"Although a flood occurred in my neighborhood last year and I'm concerned about the possibility of another one, I feel relatively secure in my ability to protect myself.","I believe that with some preparation and planning, I can find ways to mitigate the risks associated with flooding, but it's unclear whether these efforts will be sufficient.","Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.39,0.52,True,False,False,False
Agent_31,4,Only House Elevation,3,Do nothing,I perceive myself as moderately threatened due to the city-wide flood damage event in my neighborhood and the potential for similar events to occur.,"I believe I can cope with a moderate level of threat, but I have concerns about my ability to navigate complex insurance processes and make informed decisions about risk management.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.12,0.45,True,False,False,False
Agent_32,4,Both Flood Insurance and House Elevation,2,Elevate the house,"I am still concerned about the risk of flooding due to my home's low elevation and the high percentage of neighbors who have relocated, indicating a potentially hazardous environment.","Although I distrust my insurance company and question the judgment of some of my neighbors, I believe I can take proactive steps to address the flood risk, such as elevating my house or taking other measures to protect myself.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.1,0.46,True,True,False,True
Agent_33,4,Only House Elevation,3,Do nothing,"Despite the elevation and no immediate threat from this year's flood, I feel some residual concern about the potential for future floods due to my skepticism of insurance companies and neighbors' judgment.","While I am somewhat confident in my ability to cope with flooding risks, given the uncertainty surrounding insurance reliability, I am not very effective at assessing my vulnerability to flooding.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.39,0.43,True,False,False,False
Agent_34,4,Do Nothing,4,Do nothing,I am moderately concerned about the potential for future flooding due to my elevated home being less than 50% effective in preventing damage.,"I believe that if I do not take action, I will be able to cope with potential future flood damage by relying on my neighbors who have already taken steps to elevate their homes.","Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.32,0.5,False,False,False,True
Agent_37,4,Only House Elevation,3,Do nothing,"I still perceive a moderate threat from potential future floods, despite my house's elevation and the fact that no flood occurred this year.","I believe that doing nothing will not adequately protect me from the consequences of flooding, given the risks associated with unpreparedness and the financial costs of damage repair or relocation.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.32,0.42,True,False,False,False
Agent_38,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate level of threat from the potential for future flooding due to reported increasing frequency and severity, despite having an elevated home that provided protection in previous years.","I believe my current ability to cope with flood risks is limited by my skepticism towards insurance companies and neighboring judgments, but I can potentially mitigate risks through elevation grants or other community efforts.","Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.19,0.38,True,True,False,True
Agent_41,4,Do Nothing,4,Do nothing,I perceive a moderate threat from potential future flooding due to the high percentage of neighbors who have relocated and my own past experiences with damage.,"I believe I can partially cope by purchasing flood insurance, which will provide some financial protection but not completely eliminate the risk.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.33,0.4,False,False,False,True
Agent_45,4,Relocate,2,Relocate,"I perceive a moderate to high threat from future flooding due to the severe damage caused in Year 4, despite my elevated home.","I believe that taking action can effectively reduce my vulnerability and protect me from potential flood damage, but I also have doubts about the effectiveness of insurance coverage and the judgment of my neighbors.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.26,0.38,True,True,True,True
Agent_46,4,Both Flood Insurance and House Elevation,2,Elevate the house,"Despite the lack of damage this year, I still feel a lingering sense of vulnerability due to past experiences and my skepticism about the insurance company's reliability.","I am moderately confident in my ability to cope with potential flood risks, but I remain uncertain about the effectiveness of my current measures, including my insurance coverage.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.31,0.47,True,True,False,False
Agent_48,4,Relocate,3,Relocate,I perceive a moderate threat to my home and financial stability due to the recent flooding and available elevation grants.,I am uncertain about my ability to cope with potential future floods and the necessary actions required to mitigate them.,"Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.46,0.49,False,False,True,True
Agent_49,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite the elevation providing some protection, I remain concerned about potential future flooding due to the unpredictability of weather events and the vulnerability of other homes in my neighborhood.","While I have a secure home, I am skeptical of my neighbors' preparedness and feel that they may not take necessary precautions, which raises concerns about our collective ability to mitigate flood risks effectively.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.17,0.47,True,True,False,False
Agent_50,4,Relocate,2,Relocate,I perceive a moderate threat from potential future floods due to the city's flood-prone location and my slight doubts about the insurance company.,"I am uncertain about my ability to effectively respond to flooding events, given my skepticism of my neighbors' judgment and limited knowledge about what steps I could take if a flood occurs.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.33,0.4,True,False,True,False
Agent_51,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate to high level of threat from potential future flooding due to my doubts about the insurance company and concerns about my neighbors' judgment.,"I believe that while I have a good understanding of my home's elevation, which provides significant protection, I am not confident in my ability to effectively manage potential flood-related stress or uncertainty.","Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.27,0.5,True,True,False,False
Agent_52,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Although I'm protected from flooding by my elevated home, I recognize that a flood could still occur in the future, leaving me vulnerable to damage and uncertainty.","I have some confidence that I can cope with a potential flood if it occurs, as my house is already elevated and I've been fortunate so far, but I'm uncertain about how effective flood insurance would be.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.36,0.46,True,True,False,False
Agent_53,4,Do Nothing,4,Do nothing,"Although I had a close call in Year 4, the flood that spared my house makes me feel less threatened by the flood risk, but I still have some lingering doubts about its severity.","I believe that with sufficient time and planning, I can adapt to new measures or take preventative actions, although I am not confident in my ability to elevate my home without professional expertise.","Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.22,0.47,False,False,False,False
Agent_54,4,Both Flood Insurance and House Elevation,2,Elevate the house,I perceive a significant threat to my home and safety due to the recent flood damage and the potential for future flooding in our community.,"I believe that I can effectively take action to mitigate the risk of future flooding, but I am uncertain about my ability to elevate my house and manage the costs involved.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.1,0.52,True,True,False,True
Agent_55,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate threat from potential future floods due to my location in a flood-prone area and the devastating consequences I witnessed 15 years ago.,"My confidence in coping with flooding is low, mainly because I'm skeptical of insurance companies' reliability and have slight doubts about my neighbors' judgment on home elevations.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.49,0.4,True,True,False,False
Agent_57,4,Relocate,2,Relocate,"Although my house is elevated and protected from flooding, I am aware that the flood insurance company may not be reliable, leaving me feeling uncertain about the severity of potential future flood damage.","Despite some doubts about my neighbors' judgment and concerns about the insurance company, I believe I can take steps to protect myself against flooding by exploring alternative options for insurance or mitigation measures.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.23,0.48,True,True,True,False
Agent_59,4,Only House Elevation,2,Elevate the house,I perceive a moderate threat to my home and financial security due to the potential for future flooding and its devastating consequences.,"I am moderately confident in my ability to cope with flood-related stressors and take action to mitigate them, but I have some concerns about the effectiveness of my current coping strategies.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.43,0.38,True,False,False,True
Agent_60,4,Relocate,2,Relocate,I perceive a moderate threat from potential future flooding due to my elevated home and the uncertainty surrounding flood insurance company reliability.,"I believe I can partially cope with flood risks through my current flood insurance policy and take additional measures if necessary, but the efficacy of these actions is uncertain.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.35,0.38,True,True,True,True
Agent_61,4,Do Nothing,4,Do nothing,"I perceive myself as moderately threatened by the potential for future flooding, given my location and lack of flood insurance.","I believe I can partially cope with flood risks through taking actions such as purchasing flood insurance, but I am uncertain about its effectiveness due to slight doubts about the insurance company.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.41,0.48,False,False,False,True
Agent_62,4,Relocate,2,Relocate,"Although I have a strong attachment to my community and my house is elevated, providing good protection against future floods, I still perceive a moderate threat of flooding in the near future.","I generally trust my neighbors' judgment and believe that I can effectively take action to mitigate flood risks, but I also acknowledge that there may be some uncertainty associated with the effectiveness of these actions.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.24,0.55,True,True,True,False
Agent_64,4,Relocate,2,Relocate,"I perceive a moderate threat from potential future floods due to the elevation grant and my neighbors' experiences, which makes me feel uneasy about the possibility of flood damage.","I believe I can effectively take steps to mitigate potential flood risks, given my trust in insurance companies and my neighbors' judgment, as well as taking proactive measures such as regular maintenance and inspections.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.52,0.56,True,True,True,False
Agent_65,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Although I live in a protected area with an elevated house, I have some doubts about the reliability of my insurance company and the neighborhood's safety measures, leaving me with a lingering sense of vulnerability to future flood risks.","However, given that my house is already elevated and provides excellent protection against flooding, as well as the available elevation grants for those who need them, I believe I have a decent chance of coping with any potential flood situation if it were to occur in the future.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.51,0.43,True,True,False,False
Agent_68,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive myself as moderately vulnerable to flooding due to my location and the historical trend of neighbor relocations, but my elevated home provides some protection.","I am somewhat confident in my ability to cope with a potential flood, given my house's elevation and past experience with flooding, but I remain uncertain about my neighbors' preparedness and judgment.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.27,0.45,True,True,False,False
Agent_69,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate to high threat of flooding due to the recent experience and observations of my neighbors' actions, but I feel relatively safe given my house's elevation.","I believe that I can partially cope with potential flood damage by taking out flood insurance, as it provides some financial protection and reduces the physical damage.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.33,0.54,True,True,False,False
Agent_71,4,Only House Elevation,2,Elevate the house,"I perceive a moderate threat of flooding due to the historical trends and available elevation grants in my community, although I have been fortunate enough to avoid damage so far.","I believe that while I can take steps to mitigate the risk, such as purchasing flood insurance or elevating my house, my ability to cope effectively is limited by my skepticism of the insurance company's reliability and my doubts about the judgment of some of my neighbors.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.4,0.42,True,False,False,False
Agent_72,4,Only House Elevation,2,Elevate the house,"I perceive a moderate to high level of threat from potential flood damage, given my past experience with flooding and the lack of elevation on my home.",I do not believe I am well-equipped to cope effectively with flood damage due to my skepticism about insurance companies and doubts about my neighbors' judgment.,"Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.26,0.44,True,False,False,False
Agent_73,4,Only House Elevation,3,Do nothing,"Although my house is elevated, I still perceive a significant threat from future flooding due to the unpredictability of such events and my skepticism about neighbors' judgment.","I believe that I can cope with flood-related risks if I implement adequate measures, but I am uncertain about the efficacy of these measures given my slight doubts about the insurance company and neighbors' judgment.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.2,0.45,True,False,False,False
Agent_75,4,Relocate,2,Relocate,"Although my house is elevated and I currently have flood insurance, I still perceive a moderate level of threat from potential future floods due to the uncertainty of the insurance company's ability to pay out claims.","I believe that, as a homeowner with an already elevated house, I possess sufficient self-efficacy to take proactive steps to mitigate or prevent flood damage without extensive assistance.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.46,0.53,True,True,True,False
Agent_76,4,Only House Elevation,3,Do nothing,I remain somewhat concerned about the potential for future flooding due to my current location and slight doubts about the insurance company's ability to provide adequate protection.,"I believe that while I have taken steps with my house's elevation and flood insurance, there is still some uncertainty and risk involved, particularly given my skepticism of my neighbors' judgment.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.26,0.5,True,False,False,False
Agent_77,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I am moderately threatened by the potential for future flooding, as my elevation provides some protection but does not eliminate the risk entirely.","I believe I can take steps to mitigate flood risks if necessary, but I am uncertain about the effectiveness of these measures and have doubts about the insurance company's ability to provide adequate support.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.38,0.44,True,True,False,False
Agent_79,4,Do Nothing,4,Do nothing,"I perceive a moderate level of threat due to the recent flood in my area and the possibility of future flooding, although I currently feel somewhat relieved since no immediate damage occurred.","I am uncertain about my ability to cope with the potential consequences of flooding, as I have slight doubts about the insurance company's reliability and the effectiveness of elevating my house.","Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'.",0.41,0.5,False,False,False,False
Agent_81,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate to high threat from the potential for future flooding, despite my house being elevated and having flood insurance.","I believe that with some effort and financial investment, I can find an effective solution to mitigate flood damage and reduce the risk of future harm.","Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.41,0.54,True,True,False,False
Agent_82,4,Relocate,2,Relocate,"I am somewhat concerned about the potential risk of flooding in my neighborhood, considering my past experience with a flood event and the elevated elevation that has provided some protection.","I believe I can take effective action to reduce my vulnerability to flooding by exploring options such as elevating my home or relocating to a safer area, given my trust in my neighbors' judgment and my distrust of the insurance company's ability to provide adequate coverage.","Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.21,0.54,True,True,True,False
Agent_83,4,Do Nothing,4,Do nothing,"Despite observing a significant number of my neighbors taking proactive measures to mitigate flood risks, I feel uncertain about the effectiveness of these actions and am still concerned about the potential severity of flooding in my area.","Unfortunately, I lack confidence in my ability to take decisive action, given my doubts about the insurance company and my skepticism towards my neighbors' judgment.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.47,0.47,False,False,False,True
Agent_84,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a significant threat to my property and personal safety due to the potential for future flooding in my community.,"I believe that without taking proactive measures, I may be unable to effectively cope with the consequences of another flood event.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.46,0.38,True,True,False,False
Agent_86,4,Only Flood Insurance,1,Buy flood insurance,"I perceive a moderate threat to my property and personal safety from future floods, despite the fact that no flood occurred this year.","I am moderately confident in my ability to cope with future flood risks, primarily due to my skepticism about my neighbors' judgment and concerns about my insurance company's reliability.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.28,0.46,False,True,False,False
Agent_87,4,Relocate,2,Relocate,"I still perceive a significant risk of flooding due to the recent occurrence and my neighbors' experiences, despite having an elevated home.","However, my confidence in the effectiveness of elevation grants, which can provide permanent protection against future flood damage, makes me believe that I can effectively cope with this threat by taking proactive action.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.19,0.54,True,True,True,False
Agent_88,4,Only House Elevation,2,Elevate the house,"I am moderately threatened by the potential for future flooding, given my recent experience and the knowledge that I live in a flood-prone area.","I believe I can cope with potential flooding through my own efforts, but I may require additional support or resources to effectively respond.","Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.33,0.47,True,False,False,True
Agent_89,4,Relocate,2,Relocate,"Although I have been fortunate enough to avoid flooding in the past and have an elevated home, my skepticism about the flood insurance company's ability to provide adequate protection makes me feel vulnerable to potential future flood damage.","I believe that I could take steps to protect myself from flood damage, but I am uncertain about the effectiveness of these measures, given my doubts about the insurance company and my neighbors' experiences.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.2,0.5,True,False,True,False
Agent_90,4,Relocate,3,Relocate,I perceive a moderate to high threat due to the recent flood and my home's proximity to potential flooding areas.,My confidence in coping with the risk is low due to my skepticism about insurance companies and neighbors' preparedness for future floods.,"Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.22,0.43,False,False,True,False
Agent_91,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"I perceive a moderate to high threat due to the recent trend of increasing flood frequency and severity in my area, despite my elevated home.","I believe I can cope with flooding to some extent, having observed that many of my neighbors have elevated homes or relocated, but I am skeptical about their judgment and the effectiveness of elevation grants.","Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.4,0.48,True,True,False,True
